link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-przy-m2-targowek-ID4xL36,883092146,4700,"ul. Pratulińska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",74m²,3,miejskie,6/9,1 100 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2009,tak,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/mieszkanie-przy-metro-kondratowicza-ulica-suwalska-ID4xvPt,446092146,3500,"ul. Suwalska, Bródno, Targówek, Warszawa, mazowieckie",47m²,3,brak informacji,3,brak informacji,do zamieszkania,,,prywatny,,nie,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-ul-rembilinska-przy-metr-ID4p4oF,899092147,3500,"rembilińska 20, Bródno, Targówek, Warszawa, mazowieckie",41m²,2,miejskie,8/10,650 zł/miesiąc,do zamieszkania,,,prywatny,2009,tak,blok,plastikowe,teren zamkniętymonitoring / ochrona,tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/klimtyczne-mieszkanie-tuz-przy-metrze-ID4xHcS,567092147,2700,"ul. Suwalska, Bródno, Targówek, Warszawa, mazowieckie",35m²,2,miejskie,5/10,420 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,1975,tak,blok,plastikowe,,balkon | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-z-balkonem-32m2-ul-wyspowa-ID437n9,426092147,2400,"ul. Wyspowa, Zacisze, Targówek, Warszawa, mazowieckie",32m²,1,miejskie,1/2,800 zł/miesiąc,do zamieszkania,,,prywatny,2002,nie,apartamentowiec,plastikowe,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-oddzielne-pokoje-syrokomli-0-prowizji-ID4xsRq,185092147,2600,"ul. Władysława Syrokomli, Bródno, Targówek, Warszawa, mazowieckie",43m²,2,brak informacji,1,900 zł/miesiąc,do zamieszkania,,,prywatny,,tak,blok,,,balkon | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/targowek-brodno-50-mkw-2008r-obok-galerii-renova-ID4xNfD,859092147,2750,"ul. Poborzańska, Bródno, Targówek, Warszawa, mazowieckie",50m²,2,miejskie,3/9,750 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2008,tak,blok,plastikowe,,
https://www.otodom.pl/pl/oferta/wynajme-bezposrednio-2-pokojowe-mieszkanie-przy-metrze-na-brodnie-ID4xL50,165092147,2500,"ul. Poborzańska, Bródno, Targówek, Warszawa, mazowieckie",41m²,2,miejskie,1/10,600 zł/miesiąc,do zamieszkania,,,prywatny,2010,tak,blok,plastikowe,,garaż/miejsce parkingowe | oddzielna kuchnia | tylko dla niepalących
https://www.otodom.pl/pl/oferta/cicha-komfortowa-kawalerka-na-wynajem-brodno-ID4s7NV,859092147,2500,"ul. Michała Kleofasa Ogińskiego, Bródno, Targówek, Warszawa, mazowieckie",27.2m²,1,miejskie,1/10,450 zł/miesiąc,do zamieszkania,,,prywatny,,tak,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-z-balkonem-brodno-metro-600m-ID4xay7,732092147,2900,"ul. Michała Kleofasa Ogińskiego, Bródno, Targówek, Warszawa, mazowieckie",58.1m²,3,miejskie,6/10,brak informacji,do zamieszkania,,,biuro nieruchomości,1970,tak,blok,,,
