link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/3pok-lux-powisle-wisla-centrum-garaz-elektrownia-ID4w6by,326162130,14000,"ul. Leszczyńska, Powiśle, Śródmieście, Warszawa, mazowieckie",100m²,3,miejskie,6/6,1 400 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2012,tak,apartamentowiec,,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-metro-ratusz-arsenal-ID4xFQJ,620162130,3500,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",39m²,2,miejskie,> 10/15,0,do zamieszkania,,,biuro nieruchomości,,tak,blok,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/bezposrednio-kawalerka-na-wynajem-powisle-ID4xNTB,455162130,3500,"ul. Mieczysława Orłowicza, Solec, Śródmieście, Warszawa, mazowieckie",28m²,1,miejskie,3,620 zł/miesiąc,do zamieszkania,,,prywatny,2017,tak,apartamentowiec,,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/luksusowe-studio-nowy-swiat-uw-wpia-asp-ID4xNU4,918162130,3100,"ul. Nowy Świat, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",19m²,1,miejskie,2/3,550 zł/miesiąc,do zamieszkania,,,prywatny,,nie,kamienica,plastikowe,,
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-3-pokojowy-w-zlotej-44-na-wynajem-ID4xIfn,887162130,25000,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",92m²,3,brak informacji,brak informacji,3 000 zł/miesiąc,brak informacji,,,biuro nieruchomości,,tak,apartamentowiec,,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/exquisite-apartment-on-37th-floor-on-zlota-44-ID4wHC0,701162130,22000,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",100m²,2,miejskie,> 10/52,1 000 zł/miesiąc,brak informacji,,,biuro nieruchomości,2017,tak,blok,aluminiowe,teren zamkniętymonitoring / ochrona,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/stunning-apartment-on-zlota-44-ID4wtdg,166162130,29000,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",125m²,3,miejskie,> 10/52,2 000 zł/miesiąc,brak informacji,,,biuro nieruchomości,2017,tak,blok,aluminiowe,teren zamkniętymonitoring / ochrona,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-przy-ratusz-arsenal-ID4xI1R,976162130,3800,"Muranów, Śródmieście, Warszawa, mazowieckie",33m²,2,miejskie,4/6,850 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2021,nie,apartamentowiec,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/przestronny-i-luksusowy-apartament-na-zlotej-44-ID4xNM0,747162131,30300,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",171.4m²,3,miejskie,> 10/52,0 zł/miesiąc,brak informacji,,,biuro nieruchomości,2007,tak,apartamentowiec,plastikowe,teren zamkniętymonitoring / ochrona,
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-widokiem-na-pkin-zlota-44-ID4xNM2,307162131,29100,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",133.8m²,3,miejskie,> 10/52,0 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2013,tak,apartamentowiec,plastikowe,teren zamkniętymonitoring / ochrona,
