link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/jasne-3-pokojowe-mieszkanie-przy-ul-sobieskiego-ID4xepK,659163020,699000.0,"ul. Jana III Sobieskiego, Sadyba, Mokotów, Warszawa, mazowieckie",46.6m²,3,miejskie,1/4,800 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1973,nie,blok,plastikowe,,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/jasne-przestronne-2-pokoje-w-swietnej-lokalizacji-blisko-lazienek-ID4xgTH,226163020,899997.0,"ul. Puławska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",54m²,2,miejskie,3/15,700 zł,do zamieszkania,wtórny,pełna własność,prywatny,1963,tak,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/stary-mokotow-kamienica-z-winda-i-parkingiem-ID4xsaz,932163020,1075000.0,"Stary Mokotów, Mokotów, Warszawa, mazowieckie",53m²,3,miejskie,2/6,0,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1947,tak,kamienica,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/bezposrednio-wysoki-standard-nowe-2x-garaz-kom-lok-ID4xsHE,116163020,2799000.0,"ul. Domaniewska, Ksawerów, Mokotów, Warszawa, mazowieckie",93.8m²,4,miejskie,5/8,brak informacji,do zamieszkania,wtórny,pełna własność,prywatny,2025,tak,apartamentowiec,drewniane,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | pom. użytkowe | piwnica
https://www.otodom.pl/pl/oferta/apartament-w-holiday-inn-express-sobieskiego-ID4x1ab,161163020,377843.0,"ul. Jana III Sobieskiego, Stegny, Mokotów, Warszawa, mazowieckie",18.07m²,1,brak informacji,1/8,brak informacji,brak informacji,pierwotny,pełna własność,biuro nieruchomości,2027,tak,apartamentowiec,aluminiowe,monitoring / ochronateren zamknięty,
https://www.otodom.pl/pl/oferta/apartament-w-holiday-inn-express-sobieskiego-ID4x3tR,600163020,450772.0,"ul. Jana III Sobieskiego, Stegny, Mokotów, Warszawa, mazowieckie",18.37m²,1,miejskie,5/8,brak informacji,do zamieszkania,pierwotny,pełna własność,biuro nieruchomości,2027,tak,apartamentowiec,aluminiowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-ID4ulWS,807163020,990662.0,"Marzycieli, Siekierki, Mokotów, Warszawa, mazowieckie",56.4m²,3,brak informacji,2/3,brak informacji,do wykończenia,pierwotny,pełna własność,deweloper,2025,tak,,,teren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-mokotowie-okazja-ID4vA9T,925163020,655000.0,"al. Aleja Lotników, Służew, Mokotów, Warszawa, mazowieckie",47m²,3,miejskie,3/10,1 000 zł,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1977,nie,blok,plastikowe,,balkon | piwnica
https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-na-starym-mokotowie-przy-kinie-iluzjon-0-prow-ID4xpoW,849163020,1195000.0,"ul. Kazimierzowska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",53.62m²,2,miejskie,3/3,1 200 zł,do wykończenia,wtórny,pełna własność,biuro nieruchomości,1955,nie,kamienica,plastikowe,,balkon | pom. użytkowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/apartament-z-pieknym-widokiem-na-zielen-ID4xCof,508163021,925000.0,"al. Jana III Sobieskiego, Sielce, Mokotów, Warszawa, mazowieckie",45.15m²,2,inne,5/7,880 zł,do remontu,wtórny,brak informacji,biuro nieruchomości,2004,tak,apartamentowiec,drewniane,,taras | balkon | ogródek | garaż/miejsce parkingowe
