id,price,area,rooms,heating,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,district,neighborhood,street,current_floor,total_floors,gated_area,monitoring,security_guard,balcony,parking,terrace,garden,basement,utility_rooms,non_smokers_only,students_allowed,separate_kitchen
842091236,9580000,49.41,2,miejskie,1,do zamieszkania,wtórny,pełna własność,prywatny,2017,True,apartamentowiec,plastikowe,Bielany,Chomiczówka,ul. Mistrzowska,3,3,True,True,True,True,True,False,False,False,True,False,False,False
102091236,11000000,55.61,2,miejskie,800,do zamieszkania,wtórny,pełna własność,prywatny,2020,True,blok,plastikowe,Bielany,Wawrzyszew,,0,7,True,True,True,False,True,True,True,False,False,False,False,False
503091236,5450000,28.0,2,miejskie,350,do zamieszkania,wtórny,pełna własność,prywatny,1970,True,,plastikowe,Bielany,Słodowiec,ul. Zbigniewa Romaszewskiego,4,10,,,,,,,,,,,,
228091236,,48.0,,,,,,,deweloper,,,,,,,,,,False,False,False,,,,,,,,,
717091236,6990000,51.34,3,miejskie,714,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1965,True,blok,,Bielany,Piaski,ul. Władysława Broniewskiego 101,9,10,,,,True,False,False,False,True,False,False,False,False
497091237,6200000,41.5,2,miejskie,480,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1974,True,blok,plastikowe,Bielany,Wawrzyszew,ul. Lwa Tołstoja,3,10,,,,,,,,,,,,
307091236,5200000,37.0,2,miejskie,500,do remontu,wtórny,pełna własność,biuro nieruchomości,1968,True,,plastikowe,Bielany,Słodowiec,ul. Słodowiec,1,10,,,,,,,,,,,,
999091237,5199990,37.0,2,miejskie,500,do remontu,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1968,True,blok,plastikowe,Bielany,Słodowiec,,1,10,,,,,,,,,,,,
193091237,10090000,53.4,2,miejskie,820,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2013,True,blok,plastikowe,Bielany,Wawrzyszew,ul. Tomasza Nocznickiego,2,9,False,True,True,True,True,False,False,False,True,False,False,False
356091237,7998900,43.95,2,brak informacji,,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2025,True,apartamentowiec,,Bielany,Huta,,1,5,True,True,True,True,True,False,False,False,False,False,False,False
963091237,11200000,72.0,3,miejskie,1,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2001,True,blok,,Bielany,Chomiczówka,,10,11,False,True,True,True,True,False,False,True,True,False,False,True
198091237,6500000,54.5,3,miejskie,760,do remontu,wtórny,pełna własność,biuro nieruchomości,,False,blok,plastikowe,Bielany,Piaski,ul. Literacka,4,4,,,,True,False,False,False,True,False,False,False,True
180091237,7990000,45.63,3,miejskie,,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1979,True,blok,,Bielany,Chomiczówka,,,12,,,,True,True,False,False,True,True,False,False,False
